sample_id,variable,class_label,probability,known_label,predicted_label,split,method
NCI-H2291,Erlotinib,,,,0.048327185213565826,train,supervised_vae
Hs 944.T,Erlotinib,,,0.02216356247663498,0.1212960034608841,train,supervised_vae
SNU-878,Erlotinib,,,,0.08007075637578964,train,supervised_vae
SNU-C2B,Erlotinib,,,0.0494898185133934,0.07530885189771652,train,supervised_vae
CAL-51,Erlotinib,,,,0.008958830498158932,train,supervised_vae
TE 441.T,Erlotinib,,,,0.06595169007778168,train,supervised_vae
A-498,Erlotinib,,,,0.08983801305294037,train,supervised_vae
HCC78,Erlotinib,,,0.007752100471407175,0.06674695014953613,train,supervised_vae
LMSU,Erlotinib,,,,0.0828893706202507,train,supervised_vae
HCC827 GR5,Erlotinib,,,,0.07635423541069031,train,supervised_vae
BHY,Erlotinib,,,,0.059310510754585266,train,supervised_vae
HDQ-P1,Erlotinib,,,0.20471830666065216,0.07065273076295853,train,supervised_vae
MeWo,Erlotinib,,,0.0,0.1164134219288826,train,supervised_vae
CAL-120,Erlotinib,,,,0.04640696942806244,train,supervised_vae
BV-173,Erlotinib,,,,0.06131685897707939,train,supervised_vae
SCC-25,Erlotinib,,,,0.07513302564620972,train,supervised_vae
OV7,Erlotinib,,,,0.05820824205875397,train,supervised_vae
MEC-2,Erlotinib,,,,0.07540680468082428,train,supervised_vae
SU.86.86,Erlotinib,,,0.05526959151029587,0.04429583624005318,train,supervised_vae
SH-SY5Y,Erlotinib,,,,0.12200254946947098,train,supervised_vae
AN3-CA,Erlotinib,,,0.03363645449280739,0.10792438685894012,train,supervised_vae
U-118MG,Erlotinib,,,0.007053320296108723,0.07912693172693253,train,supervised_vae
SW1088,Erlotinib,,,0.05018170550465584,0.0792425274848938,train,supervised_vae
CCF-STTG1,Erlotinib,,,,0.019904285669326782,train,supervised_vae
SNU-520,Erlotinib,,,,0.10906460881233215,train,supervised_vae
COR-L279,Erlotinib,,,,0.033371347934007645,train,supervised_vae
KMS-34,Erlotinib,,,0.006456402130424976,0.07221096754074097,train,supervised_vae
NCI-H2029,Erlotinib,,,,0.03721408545970917,train,supervised_vae
Hs 895.T,Erlotinib,,,0.04018842801451683,0.06636746227741241,train,supervised_vae
Kasumi-2,Erlotinib,,,0.05147402733564377,0.0469621978700161,train,supervised_vae
CAL-78,Erlotinib,,,0.03013685718178749,0.07647661119699478,train,supervised_vae
Hs 766T,Erlotinib,,,0.09911269694566727,0.0595858097076416,train,supervised_vae
LOU-NH91,Erlotinib,,,0.14603012800216675,0.05793197453022003,train,supervised_vae
EB1,Erlotinib,,,0.005754662677645683,0.07496067136526108,train,supervised_vae
PC-14,Erlotinib,,,0.5404548048973083,0.07822160422801971,train,supervised_vae
COV318,Erlotinib,,,0.0,0.04940839111804962,train,supervised_vae
JVM-3,Erlotinib,,,0.11290206015110016,0.04516683518886566,train,supervised_vae
