sample_id,variable,class_label,probability,known_label,predicted_label,split,method
FU-OV-1,Erlotinib,,,0.11616449058055878,0.08813583850860596,train,DirectPred
IGR-1,Erlotinib,,,,0.024808760732412338,train,DirectPred
COLO 704,Erlotinib,,,,0.00909603200852871,train,DirectPred
SNU-1197,Erlotinib,,,,0.06576158106327057,train,DirectPred
SNU-216,Erlotinib,,,,0.08147712051868439,train,DirectPred
SBC-5,Erlotinib,,,0.003955003339797258,0.005284677259624004,train,DirectPred
1321N1,Erlotinib,,,0.05883492901921272,0.022408470511436462,train,DirectPred
SNU-503,Erlotinib,,,,0.11433803290128708,train,DirectPred
SW837,Erlotinib,,,,0.027406802400946617,train,DirectPred
SU-DHL-1,Erlotinib,,,,0.013211512938141823,train,DirectPred
CA46,Erlotinib,,,,0.033169619739055634,train,DirectPred
HCC15,Erlotinib,,,0.02772621624171734,0.029262375086545944,train,DirectPred
LC-1F,Erlotinib,,,,0.11412616074085236,train,DirectPred
GMS-10,Erlotinib,,,0.019054094329476357,0.030100177973508835,train,DirectPred
COLO 741,Erlotinib,,,0.1051330491900444,0.029208533465862274,train,DirectPred
Capan-1,Erlotinib,,,,0.07018186897039413,train,DirectPred
DoHH2,Erlotinib,,,0.0,0.03314640372991562,train,DirectPred
HCC-56,Erlotinib,,,0.057098597288131714,0.011975357308983803,train,DirectPred
JL-1,Erlotinib,,,,0.06095365434885025,train,DirectPred
SNU-283,Erlotinib,,,,0.047671813517808914,train,DirectPred
SUP-T11,Erlotinib,,,,0.021897858008742332,train,DirectPred
SNU-899,Erlotinib,,,,0.1536966860294342,train,DirectPred
UACC-812,Erlotinib,,,0.05086470767855644,0.011965272948145866,train,DirectPred
RERF-LC-Ad2,Erlotinib,,,,0.15595120191574097,train,DirectPred
Hs 852.T,Erlotinib,,,0.06064947322010994,0.021297400817275047,train,DirectPred
AsPC-1,Erlotinib,,,0.05606233328580856,0.060306426137685776,train,DirectPred
NCI-H1435,Erlotinib,,,,0.03129621595144272,train,DirectPred
RMUG-S,Erlotinib,,,,0.17098495364189148,train,DirectPred
MHH-ES-1,Erlotinib,,,0.08771762996912003,0.00010958379425574094,train,DirectPred
YH-13,Erlotinib,,,,0.025750305503606796,train,DirectPred
HCC1954,Erlotinib,,,0.10922294855117798,0.1241636648774147,train,DirectPred
LN-235,Erlotinib,,,,0.09743941575288773,train,DirectPred
NCI-H1963,Erlotinib,,,,0.01215703971683979,train,DirectPred
SNU-478,Erlotinib,,,,0.09875498712062836,train,DirectPred
NCI-H1930,Erlotinib,,,,0.0018175157019868493,train,DirectPred
Caki-2,Erlotinib,,,0.12503495812416077,0.10673091560602188,train,DirectPred
SK-MEL-1,Erlotinib,,,,0.0633692592382431,train,DirectPred
Daudi,Erlotinib,,,,0.034683749079704285,train,DirectPred
NCI-H2347,Erlotinib,,,,0.07394266873598099,train,DirectPred
NCI-H526,Erlotinib,,,,0.004497044254094362,train,DirectPred
T3M-10,Erlotinib,,,0.0519343800842762,0.10614824295043945,train,DirectPred
HEC-108,Erlotinib,,,,0.0857517197728157,train,DirectPred
HuH-1,Erlotinib,,,0.04100503399968147,0.05230925232172012,train,DirectPred
KG-1-C,Erlotinib,,,,0.03234291821718216,train,DirectPred
769-P,Erlotinib,,,0.25329986214637756,0.22083331644535065,train,DirectPred
HL-60,Erlotinib,,,,0.01947472244501114,train,DirectPred
22Rv1,Erlotinib,,,0.005032097455114126,0.001369766891002655,train,DirectPred
Hs 618.T,Erlotinib,,,,0.02380438707768917,train,DirectPred
KP-N-RT-BM-1,Erlotinib,,,,2.590979192973464e-06,train,DirectPred
UM-RC-6,Erlotinib,,,,0.10318801552057266,train,DirectPred
