sample_id,variable,class_label,probability,known_label,predicted_label,split,method
SNU-626,Erlotinib,,,,0.004027353599667549,train,DirectPred
AsPC-1,Erlotinib,,,0.05606233328580856,0.030160440132021904,train,DirectPred
5637,Erlotinib,,,0.2021394670009613,0.27493950724601746,train,DirectPred
G-402,Erlotinib,,,0.003593845758587122,0.019477201625704765,train,DirectPred
HCC827 GR5,Erlotinib,,,,0.17713813483715057,train,DirectPred
DMS 53,Erlotinib,,,,-0.028808753937482834,train,DirectPred
LoVo,Erlotinib,,,,0.02071429044008255,train,DirectPred
Karpas-299,Erlotinib,,,0.026572350412607193,0.039262574166059494,train,DirectPred
OS-RC-2,Erlotinib,,,,0.07655207067728043,train,DirectPred
RERF-LC-A1,Erlotinib,,,0.039469145238399506,0.0475299172103405,train,DirectPred
NCI-H322,Erlotinib,,,0.30578410625457764,0.14330513775348663,train,DirectPred
SCC-4,Erlotinib,,,,0.19866518676280975,train,DirectPred
T3M-4,Erlotinib,,,,0.07845520973205566,train,DirectPred
TUHR4TKB,Erlotinib,,,,0.11711515486240387,train,DirectPred
LOX-IMVI,Erlotinib,,,0.02155059017241001,0.03623146191239357,train,DirectPred
UM-UC-3,Erlotinib,,,0.0,0.01962263509631157,train,DirectPred
VMRC-RCW,Erlotinib,,,0.009323783218860626,0.033006370067596436,train,DirectPred
Huh-7,Erlotinib,,,,0.09222939610481262,train,DirectPred
NCI-H2066,Erlotinib,,,,0.010096706449985504,train,DirectPred
B-CPAP,Erlotinib,,,0.026610318571329117,0.03512754663825035,train,DirectPred
NCI-H1341,Erlotinib,,,0.10301274061203003,0.10163547098636627,train,DirectPred
NCI-H1876,Erlotinib,,,,0.016080670058727264,train,DirectPred
JHH-7,Erlotinib,,,0.06400319188833237,0.11888296157121658,train,DirectPred
NCI-H1573,Erlotinib,,,0.15496483445167542,0.10269137471914291,train,DirectPred
HLE,Erlotinib,,,0.02747679315507412,0.035499781370162964,train,DirectPred
NCI-H2141,Erlotinib,,,,-0.05961623787879944,train,DirectPred
NU-DHL-1,Erlotinib,,,,0.01647118851542473,train,DirectPred
Granta-519,Erlotinib,,,0.032702624797821045,0.0481136217713356,train,DirectPred
NCI-H1915,Erlotinib,,,0.04668029397726059,0.02900535985827446,train,DirectPred
OE33,Erlotinib,,,0.09942173957824707,0.08423082530498505,train,DirectPred
SK-MEL-5,Erlotinib,,,0.05582759901881218,0.03907319903373718,train,DirectPred
TE-11,Erlotinib,,,0.25699689984321594,0.2311454862356186,train,DirectPred
HMC-1-8,Erlotinib,,,0.01942284032702446,0.0247386135160923,train,DirectPred
KE-97,Erlotinib,,,0.0897432342171669,0.050075285136699677,train,DirectPred
TE-15,Erlotinib,,,0.2378416657447815,0.27763643860816956,train,DirectPred
TIG-3 TD,Erlotinib,,,,0.00942738726735115,train,DirectPred
GSS,Erlotinib,,,,0.051839135587215424,train,DirectPred
MDA-MB-231,Erlotinib,,,,0.025075195357203484,train,DirectPred
ECC12,Erlotinib,,,,-0.018515482544898987,train,DirectPred
OELE,Erlotinib,,,,0.031059831380844116,train,DirectPred
A-1207,Erlotinib,,,,0.019475895911455154,train,DirectPred
Sq-1,Erlotinib,,,0.06801863759756088,0.050951387733221054,train,DirectPred
HCC15,Erlotinib,,,0.02772621624171734,0.012245231308043003,train,DirectPred
PK-59,Erlotinib,,,0.03967913240194321,0.04699137061834335,train,DirectPred
HCC95,Erlotinib,,,,0.1342163234949112,train,DirectPred
DEL,Erlotinib,,,0.037769198417663574,0.03264295309782028,train,DirectPred
RS-5,Erlotinib,,,,-0.005194216966629028,train,DirectPred
Hs 742.T,Erlotinib,,,,0.007344224490225315,train,DirectPred
HCC-56,Erlotinib,,,0.057098597288131714,0.025914929807186127,train,DirectPred
JHUEM-3,Erlotinib,,,,0.10733619332313538,train,DirectPred
KYSE-510,Erlotinib,,,0.0072697969153523445,0.1358414739370346,train,DirectPred
